name,address,lat,lng
화성봉담DT,경기도 화성시 효행로 219 (기안동),37.22832461,126.9715786
용인마평DT,경기도 용인시 처인구 금령로 188 (마평동),37.2336627,127.2168107
동탄능동DT,경기도 화성시 동탄지성로 201 (능동),37.21213983,127.0535578
화성병점DT,경기도 화성시 효행로 1015 (진안동),37.21270440,127.0382929
인천송도DT,인천광역시 연수구 하모니로 136 (송도동),37.384821,126.644284
이천사음DT,경기도 이천시 경충대로 3045 (사음동),37.299106,127.407841
송도컨벤시아대로DT,인천광역시 연수구 벤처로 10 (송도동),37.38290440,126.6369723
화성안녕DT,경기도 화성시 효행로 751 (안녕동),37.20263424,127.0129156
서동탄DT,경기도 오산시 외삼미로 162-48 (외삼미동),37.19741995,127.0649801
북오산IC DT,경기도 오산시 문시로 109-2 (외삼미동),37.18982069,127.0588756
이천증포DT,경기도 이천시 이섭대천로 1445 (증포동),37.29660399,127.4572920
동탄산단DT,경기도 화성시 동탄산단2길 7-36 (방교동),37.16444559,127.0865349
오산수청DT,경기도 오산시 경기대로 445 (수청동),37.16298068,127.0666928
남양화성로DT,경기도 화성시 남양읍 화성로 1166 화성로 1166,37.21105630,126.8132035
화성남양DT,경기도 화성시 남양읍 시청로32번길 6,37.20696393,126.8191989
인천강화DT,인천광역시 강화군 강화읍 강화대로 343,37.7426,126.4916
오산부산동DT,경기도 오산시 경기동로 185 (부산동),37.15899425,127.0924278
송산마도IC DT,"경기도 화성시 마도면 화성로 803 두곡리 312-4, 312-5",37.20721733,126.7776941
오산원동DT,경기도 오산시 경기대로 218 (원동),37.14418106,127.0738764
오산IC DT,경기도 오산시 원동로 74 (원동),37.14269620,127.0768528
이천IC DT,"경기도 이천시 부발읍 경충대로 2183 신하리 547",37.25779077,127.4829153
오산갈곶DT,"경기도 오산시 경기대로 50, B동 (갈곶동)",37.12918599,127.0713109
화성향남발안DT,경기도 화성시 향남읍 발안로 308,37.13349030,126.9412125
화성향남DT,경기도 화성시 향남읍 삼천병마로 213,37.13194855,126.9100021
